business_id,name,city,state,stars,category
c7DQU8rHH_GjLdeIvanQmg,Coco's Cocina Tex Mex  Restaurant,Pitman,NJ,3.5,Mexican
J7Oo9rhwX7O3ak54pu_Mhg,Captain D's,Nashville,TN,3.5,American
YKdlu7svUINmXIoVsDJiFA,Epicurean Restaurant & Bar,Phoenixville,PA,3.0,Italian
N5QQdPac1cXwOHr-ePr90g,5th St. Bakehouse,Reno,NV,4.0,American
h2nBTqJVHAyltyeq7sZZ-w,Blueplate,Mullica Hill,NJ,4.0,Vietnamese
8s1uT8dyBEUwTNeHoZntMg,El Rey,Nashville,TN,3.0,Mexican
idRTl_xdqB12GWXIsisW-g,New Hong Kong Chinese Restaurant,Seminole,FL,2.5,Chinese
LC-qVqvkMRmK_ed-SImCXQ,Salvatore's Trattoria & Pizzeria,King of Prussia,PA,3.5,Italian
9dm_v79s9-pefMahqp1SkA,Loco Mexican Restaurant & Cantina,Indianapolis,IN,4.0,Mexican
DMmdMkh7sIhUHgVawGxY6g,Farm Boy Fresh,Malvern,PA,4.0,American
nFjk0xVI9fNiVN__5g-m8Q,Ichicoro Ane,Saint Petersburg,FL,4.0,Japanese
QEF6usO04AtvrazPhLX_sw,Chinese Express,Ferguson,MO,4.0,Chinese
TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,Philadelphia,PA,4.5,Italian
VqacCoDaQylgZcyRiyvvRg,Quesa-D-Ya's,Saint Louis,MO,3.5,Mexican
mGpLYGly9TmJsWiELfHXYg,Raz'z Restaurant,Smyrna,TN,3.5,American
_cndcbuaqSRW5f-MeZasNw,Toyama Japanese Steak House,Nashville,TN,3.0,Korean
u-QBVccU0cRK1pehKL4n0g,Odessa Family Restaurant,Odessa,FL,2.5,American
902y4z16-TKyS9UcThCGYA,MRCKA's Dojo Pizza,Saint Louis,MO,4.0,Italian
a8eIw8vCk-kIe__G6NUfaA,China Wok,Tampa,FL,3.5,Chinese
tXf6TpqHOLiwyMNbYAOOCQ,The Little Lamb,Clearwater,FL,4.5,American
WQ832PDnsDshhbQFm83ISg,Villagio Cinemas,Tampa,FL,3.0,Italian
5PDNXMquh1C9E089G1RY2g,Ob's Pizza Pub & Eatery,Indianapolis,IN,3.5,American
x483GUYbdSgjaX9Xi3nOUA,Mirna's,Jenkintown,PA,3.5,Mediterranean
UJE-f8gVEB2za5QPZd_wVw,Pizza Hut,Kenner,LA,2.0,Italian
3GGGwkQ8A0ICQTfwTKPiQw,Captain D's,Springfield,TN,2.0,American
Y3ZCO17N1_T_Ms1JmswwzA,Taqueria Pico De Gallo,Tucson,AZ,4.0,Mexican
PaOJy2n3oRBpIigV6TMxlg,Old Country Buffet,Fairless Hills,PA,2.5,American
TTsBa6e2qgIEkiFQfYLmYA,Twistee Treat - New Tampa,Tampa,FL,3.5,American
zxpJ4Frr8Zoru-YaNzOxzw,China Spring,Nashville,TN,3.5,Chinese
gv9IWG3dejsacl6xPG-yyg,Little Caesars,Franklin,TN,2.0,American
bk3u2UQoo516mPz9e1_vqw,CAVA,Newtown Square,PA,5.0,Mediterranean
RCguFZat10TcbDMeeeM3IQ,El Pollo Loco,Reno,NV,3.0,Mexican
IZv79jZv6el1sBHrG7426g,J Gilbert's Wood-Fired Steaks & Seafood St Louis,Des Peres,MO,4.0,American
zzHtFjfM7NvuVM1HTsCLGA,Nom Nom Japanese Kitchen,Paoli,PA,4.5,Japanese
Pb5agnsD9EdCl6yuZp2jJA,O Sole Mio,Philadelphia,PA,4.5,Italian
3raJa_XvtP3biGDw1gFJ5Q,Suzie Q's Diner,Seminole,FL,4.0,American
WMgB7_odx8hk3BFQAIZ5hQ,Thai Phooket Smyrna,Smyrna,TN,4.0,Vietnamese
HJe8eEH5qXRjQMAh1VfV_w,Kobe Japanese Steakhouse,St. Petersburg,FL,4.5,Japanese
XsjesLpDVSToQIxSeON70A,Pizza Hut,Reno,NV,2.0,Italian
_uQEKHH0R5fxrYkLrUI9pQ,Gu Wei Noodles & Grill,Tampa,FL,4.5,Chinese
lhsQkb5nhf-Kd5OvgB9MNg,Sachiko Sushi,Tucson,AZ,3.5,Japanese
ilVGsC87BfopszGWw2qdXg,Spice Kitchen,Trooper,PA,3.0,Indian
LTTRaIO-p4zjvXtw9zm1Wg,Mi Caribe,Saint Louis,MO,4.0,American
ARgidflSXPHj7uhK-Y7hwA,Kampai Sushi Bar,St Louis,MO,4.0,Japanese
rD5cJ74ZX4UiBo1geRljPw,Spot House Restaurant and Bar,Florissant,MO,4.5,Vietnamese
-sSGKR1V1oBm7BJicIXozg,Barra Rossa Ristorante & Wine Bar - Downington,Downingtown,PA,3.0,Italian
d7qakwHU-hsjUgf2VypdHA,Bhann Thai,Earth City,MO,3.0,Thai
Bw0cpnfI-Y9QmjWzqS-oFg,Izumi,Philadelphia,PA,4.0,Japanese
1w1H1kYUN60zpfdP-0qmGQ,Machismo Burrito Bar,Philadelphia,PA,3.0,Mexican
FQtnx_NwEZBPPMlOeVjXzw,Lennys Subs,Franklin,TN,3.5,American
-97632CUoOkJ8x4AlkPJxQ,Abner's Pizza & Grill,Woodlyn,PA,1.5,American
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,Tampa,FL,4.5,Greek
WaRZsQEcEHwRk0T2dJ-cuA,La Casita,New Orleans,LA,4.0,Mexican
0zH0l4Jbf-oove3cLvrFOg,Vecchia Osteria,Newtown,PA,4.0,Italian
7UxNDF6ZpabC3O0-Qbg3Xw,Yama Japanese Restaurant,Lumberton,NJ,3.0,Japanese
fJNSx1WOo77TmP7Bl26w_g,Washington Crossing Inn,Washington Crossing,PA,4.0,American
OScd9IP5nI7Cv9HDkrXDDA,Abbruzzi & Giunta's Italian Market,Mount Laurel,NJ,4.5,Italian
JOvNunKJlWhwJRwLmUR9ZA,Tryst Gastro Lounge,St Petersburg,FL,3.5,Mediterranean
Q21nd52A3wOMlu7b28ZISQ,Mandalay Asian Cuisine,Saint Louis,MO,3.0,Chinese
yBebHQPEvz8OtYKUO45QCw,Eden Korean Restaurant,Cherry Hill,NJ,4.5,Korean
b-EHLoRBtVgOpkv6-i1pSA,Huge Impact Restaurant,Indianapolis,IN,3.5,Mexican
y5o2VSvj42KrXrotY3GTgA,Guo Bin Chinese Restaurant,Saint Louis,MO,3.5,Chinese
vG9aD-fvsIimgo-l7u8-AA,P.F. Chang's,Franklin,TN,2.5,Chinese
T57pARC36apZzr3CSCs4-w,Surf and Turf Kitchen,Lahaska,PA,3.5,American
kJpoduG3wdA35WzOF_T1Aw,Mexico Lindo,Pinellas Park,FL,4.5,Mexican
2y_CdkxEOJEJGyJApfCYpA,Rode's Fireside Restaurant & Tavern,Woolwich Twp,NJ,3.5,American
xtSxYDKUmbhRx93CXoG2cA,Sam's Grill,Jenkintown,PA,3.5,American
WHRrhggfj5x3URXVrFqVcA,Cortina Ristorante & Bar,Reno,NV,3.0,Italian
UOWXGW5j1BV-iiqtbBS6jQ,Abe's Place,Tucson,AZ,5.0,Mediterranean
s3FRhtaNU8dt-mKkLKUQaQ,RuSan's Sushi and Seafood,Nashville,TN,3.0,Japanese
PMpcbvBon1rfGE7pWKv8aQ,King House Chinese Restaurant,Trooper,PA,3.5,Chinese
fKDV_dlDhXd7P5kZi97Kng,The Spot,Philadelphia,PA,3.0,Greek
3Ry5aKcMuTdp9m1E7n_WiA,Jaipur Indian Cuisine,King of Prussia,PA,3.0,Indian
IpAXXfbgZ7M2RaxGtKO7gQ,Catelli Ristorante & Caffe,Voorhees,NJ,4.0,Italian
JRoY9Mx2LghIki2Uo1SOJA,The Wine Tap,Belleville,IL,4.5,Italian
wxoB4b1s5-LzSUn3-ll6IA,5 Star India,Bridgeton,MO,4.0,Indian
m6KZGTxRb9_ZyDpB1G6O1Q,Freddy's Frozen Custard & Steakburgers,Marana,AZ,3.5,American
KPmFv_Ou6ddauV_gYauWzg,Taquería La Juquilita,Nashville,TN,4.5,Mexican
nteD5A6CKXZPqbR9EltQng,Super China Chinese Restaurant,Port Richey,FL,4.0,Chinese
Ktw3a8hXOKL00UCk_1nSEQ,Bully's Sports Bar & Grill,Sparks,NV,2.5,American
uFF40n9pOqHK1ciajdoSEw,Tony's Restaurant,Carpinteria,CA,3.0,American
FTsU1vykdDcqfP1uhqG9YQ,St Louis Fish and Chicken,Saint Louis,MO,4.0,Greek
sLgnx_WFCjEoPsS6NwU70Q,Le Peep,Meridian,ID,4.0,American
_IYHl6J9iB3lbeJq27pbsg,Taqueria La Hacienda,Philadelphia,PA,3.5,American
zwfN21b6gN2XGjNG6MYNzQ,Wolfgang Puck Express,Indianapolis,IN,2.0,American
SAsO6NFUiVPENX3nJA-KiQ,Rolling Tacos,Boise,ID,3.5,Mexican
XyGRDrgCK0z4CiA6nhwEaw,Persian Room Fine Dining,Tucson,AZ,4.5,Mediterranean
zJFs_-Qtw7fzAsrQvA3Ltw,El Carrito,Reno,NV,5.0,Mexican
mygIk3l_ShNNB-QbWlrRyg,Zydeco's,Belle Chasse,LA,3.5,American
Ryt1Fhgz7sixMQSJiLyP_g,Zocalo,Philadelphia,PA,2.5,Mexican
XQfwVwDr-v0ZS3_CbbE5Xw,Turning Point of North Wales,North Wales,PA,3.0,American
-3-6BB10tIWNKGEF0Es2BA,The 81 Hong Kong Cafe,Tucson,AZ,4.0,Chinese
78e90HO_R40SyzBr4fnHSA,Primanti Bros - Indianapolis,Indianapolis,IN,3.5,American
nIE7ph1w_bttQMJQx5hUEQ,D-Town Bar & Grill,Dunedin,FL,3.0,American
hWETQd1m9UVNGyQ-iJhIbA,Sangarlo's Pizza,Brooklawn,NJ,2.5,Italian
yjYNk2K77o34anIhS4zJyg,McAlister's Deli,Fenton,MO,3.5,American
KAZ2Z3831eb5lHtUDKa8kA,Saladworks,Philadelphia,PA,3.5,American
cLlBDZxYJ1dt1JgMuZnXew,Olly,Philadelphia,PA,4.0,American
WJIc6ZlR-pd9W-Vt-rRtzA,Anani Bistro,Gulfport,FL,4.5,American
V5KiEoH4E86GA2S3RQkf1g,Spice Grill,Philadelphia,PA,3.5,Chinese
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,Philadelphia,PA,4.0,Chinese
-2Axhv9AZ_n7qjQefECpVw,Greek Sotir Grill,Hermitage,TN,3.5,Greek
F_wIC6i5y4zdQyp99R7PdQ,Blueberry Hill Pancake House,Indianapolis,IN,3.5,American
1sXN7Oxteo5dP5nwIDyO4w,Mainland Grille,Harleysville,PA,3.5,American
icp_IKE9zIkAqAucyS1vTA,Hakka Beef House,Philadelphia,PA,4.5,Chinese
XsWie3lnpO69zJgBVgPnaA,Ristorante Primavera of Wayne,Wayne,PA,2.5,Italian
CILklubZslDuVUMh2c55_A,Pizza Hut,Metairie,LA,2.5,Italian
SZgkdhd837HkbtVFVmSMXw,Guido's Italian Restaurant,Spring Hill,FL,3.5,Italian
LgiAzhOqrzl95NNRLziH2A,3 Agaves Mexican Restaurant & Cantina,Avon,IN,4.0,Mexican
8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,New Orleans,LA,4.5,American
5XSJImk924zdVk16cw8Jgg,JB's Bar & Grill,Metairie,LA,3.5,American
Llu8_Lx2DFthmr99_eiOLA,Wei Hong Bakery & Restaurant,Saint Louis,MO,4.0,Chinese
3n_G-_DwOJ2VS4uGxBN6sg,Lan Zhou Lamen,Tampa,FL,4.0,Chinese
mKZEuPNLVe4yRL0UfxFPTg,Season's Fresh,Tampa,FL,4.5,American
AODksDNj5mH953cyhUG1Qw,Thai 5 Fast Food,Tampa,FL,4.0,Thai
tFpstYqxugKHzeyNUsuD_A,The Pint Room,Carmel,IN,4.0,American
qONvIS94nZhXYm-jccXyuw,Top Hog,Gallatin,TN,4.5,American
sVWUxesVKseXGq78UwwajA,Steak ’n Shake,Port Richey,FL,2.5,American
SuQgcpL-aZeuyRjBdA0pHw,Samurai Japanese Restaurant,Rosemont,PA,3.5,Japanese
ugSVRAKO6mxvsrElFg8USw,México Lindo,Philadelphia,PA,4.5,Mexican
mpVZG520RL-K1YeQi55ZPg,The Blarney Stone,Philadelphia,PA,3.5,American
wnjFEC-w0qWnyDnO8k1RpA,Nectar Urban Cantina,Nashville,TN,4.5,Mexican
qmxmUc4xzNt3ogaZLH8Eiw,Versi Vino,Maple Shade,NJ,5.0,Italian
SjLYEsv94TjmSjG2Fc2piQ,Pizzarella Grille,Bryn Mawr,PA,3.5,Italian
VKFWX_Cd7cTiV3_RPdcXPw,Bamboo Oriental Cuisine,La Vergne,TN,3.5,Thai
duf2PORLOL6it1dTGhSnKA,Junes Breakfast,Philadelphia,PA,2.5,American
Yh4OgbXQSpQ_ycK_FmNiGw,Suis Generis,New Orleans,LA,4.0,American
U8jSYiECyAljqTL2U1ERGw,Bamboo House of Noodle Soups,West Chester,PA,4.0,Vietnamese
2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,Willow Grove,PA,4.0,Japanese
dDn_NVOQh9F-t153S035Ew,Rice Box,Goodlettsville,TN,4.0,Thai
9MHe5jAym2d8VhT_NbCRyw,Bamboo House,Indianapolis,IN,2.5,Thai
hr9RXMri_BltL2jJDO-15w,Bitter Sweet,Indianapolis,IN,4.5,Mediterranean
jAGzl-N2GINB_wK87bjoVA,RJS Tacos & Burritos,Indianapolis,IN,4.0,Mexican
iDGohK_mkqnAfLeWC4P4TQ,51st Deli,Nashville,TN,4.5,Mexican
Ahwed4jRpXhmSCkcLL7FOw,Moe's Southwest Grill,Brentwood,TN,3.0,Mexican
OAkcBAwedonnwT3Wf_DqTw,Parks Place Pub,Fishers,IN,4.0,American
NcO-pWiZmNM5zBg8H9zB6Q,La Tavola Ristorante Italiano,Smyrna,TN,4.0,Italian
d-37SrSuOew0uqwuOM_w7w,Thai Fusion,Indianapolis,IN,4.0,Thai
PfKuhGC46pQjnKgQnts-mA,The Night Owl,Nashville,TN,4.5,American
wtaBPP6fCHU4nvar9fKeuQ,"Chuck Lager, America's Tavern",Barrington,NJ,4.0,American
YWcH3SLyRIBHIBBgudqZLw,Taco Bell,Cahokia,IL,1.5,Mexican
yH0ON2BtV52JXxWdZy7Psg,Flat Tire Diner,Old Hickory,TN,4.5,American
tiEkH6TbOQMZHRo46rmdTA,Denim byob,Haddonfield,NJ,4.5,American
4ZVApGFcZ-mPVGKqZWRqvg,Pizza Hut,New Orleans,LA,2.5,Italian
OyHbS1sJ4CguExlWa-XWDg,Red Lobster,Metairie,LA,2.5,American
LwVhbEy_SHse2G_P2JXMyg,Mo' Bettahs Hawaiian Style Food,Meridian,ID,4.0,Hawaiian
o6jfwLREaGy1mwAEybjOkg,Stefano Greek Italian Restaurant,Tampa,FL,4.0,Greek
K8b2MQ5Az59-nzvqUfjJEQ,The Farm and Fisherman,Philadelphia,PA,4.0,American
UKA2eeAZmO4ACB2J0kFISw,Panda Express,Reno,NV,2.5,Chinese
k8cv3Hnu69lGuf0mo1MOTQ,Murphy's Bar & Grill,Saint Louis,MO,4.0,American
zBHAoHU-SD7wECkKpTGImg,First Watch,Oldsmar,FL,4.0,American
Z5C4q4mouUojigDmCRuG8w,Taste of China,Whiteland,IN,4.0,Chinese
kgywEv9dQHcvEAu741y3RQ,New Bamboo Garden,Sewell,NJ,4.0,Chinese
gu9H6XoryCn07BfPsSdeSw,The Sweet Taco,Springfield,PA,3.0,Mexican
hXBeTdtREKEMT2FMmzRPhQ,Steak & Pasta House,Reno,NV,4.0,Italian
LktIfbmd3k0kDiWibGw7DQ,Stacked Pickle - 96th Street,Indianapolis,IN,3.0,American
r9j3Ri3D2lqD2ToA49qmzg,Tarahumara,Saint Louis,MO,4.5,Mexican
bQKqeYwaHNal7JFAXzCMFg,Super Gyros,Belleville,IL,4.5,Greek
JNH-hcySeuGmtI_t8dG3Dw,Del Rose Cafe,Wilmington,DE,4.0,Italian
AIuczSOGI3zX0kwGxtPApg,Romano's Macaroni Grill,Boise,ID,2.5,Italian
ksYIjXG5NPN5xtzJPu2uNg,Senora's Authentic Mexican Cuisine,West Chester,PA,4.0,Mexican
n6dw_zxL_4cVO6EP_m0joQ,Dragon House,Philadelphia,PA,4.0,Chinese
vySR6o-5WaiIrQHeRCnhvQ,Alexander's Restaurant & Lounge,Saint Louis,MO,2.5,American
mjfCi5RzOab2i3oIS7MqnA,Casa Honduras,New Orleans,LA,3.0,Mexican
wDwK7Im_rXO5nVeQn4lc3g,Hot Stuff Spicy Chicken and Fish,Antioch,TN,3.5,American
UUOOjXAyk7dBpwTtKCnwyg,Casita Taqueria,Saint Petersburg,FL,4.5,Mexican
76x9L8ZBoF4skcNP8wx4nw,Hirois Ocean Grill,Clearwater,FL,4.0,Japanese
agTcS5LYZJe4gNiXK6nNkw,Buca D’Oro ,Philadelphia,PA,4.0,Italian
l1gRtJfoYe4LDFeKM9kWkQ,A Stone's Throw,Brownsburg,IN,2.5,American
51pgAUQ6aIdZEfSXiG39VQ,Prodigy Burger & Bar,Indianapolis,IN,3.0,American
laV1qL3qhGFOfkPbHo3SVQ,Joe Boccardi's Ristorante,Fenton,MO,3.5,Italian
qq4Zc5y76vfCxQQy4CLfrA,The Casino Grill,Reno,NV,4.0,American
2rQFgavS-942RapZTBSBTw,Gullifty's Restaurant,Bryn Mawr,PA,3.0,Italian
s4VzQaUCrgwPuViQYOqC2w,Ranch House Restaurant,Tampa,FL,3.5,American
xkYOPbA8AL4jcQIN3xveoQ,The Big Cheezy,Kenner,LA,4.0,American
98mYebjHN_VXZapVm8Nmqg,SWEGS Kitchen - Mid-City,New Orleans,LA,4.0,American
Zk_GdMMPgEfKUECCxAxvwQ,Pho Nam Giang,Philadelphia,PA,4.5,Vietnamese
OUuUc_qERdvTrnpj1vSLaw,Taco Del Mar,New Orleans,LA,3.5,Mexican
BiEnQa8rVNtdCzuqOcQoQw,Pizza Hut,Eagle,ID,2.5,Italian
PxEiXqMAzzvp8GFlb5EoLg,Grain Exchange,Philadelphia,PA,3.5,American
5pCDh3Tq3WzQau79hfJbsA,Brooklyn Pizza & Cafe,Nashville,TN,3.5,Greek
xXMVuzrWa9Eg3bSDXehODA,Musus' Kitchen,Levittown,PA,4.0,African
tUDZnYQe7aD2VU3Syia_RQ,The Nations Bar & Grill,Nashville,TN,3.5,American
j8NhrBzy1op0BfVGdSOiXQ,The Creperie Cafe,Boise,ID,3.5,French
UCMSWPqzXjd7QHq7v8PJjQ,Prep & Pastry,Tucson,AZ,4.5,American
-Lfib0jjHweCly1-FLM_og,Sidelines Grill,Ashland City,TN,3.0,American
kpK6SmxIiNoGPNhlEGiL4w,Trattoria Marcella,Saint Louis,MO,4.5,Italian
1_hDCN3iioFR3XnUr32ZtA,Dooners,Saint Petersburg,FL,3.5,Greek
xCbhjDqmrCrP1qK4DADu8g,Kul's Bar & Grill,Clearwater,FL,3.0,American
sy85YVw1d56ABqhXF-Y14g,Godavari,Brentwood,TN,3.5,Indian
OIES_WhdNux3PmvSuPM-8Q,Toki Sushi,Tampa,FL,4.0,Japanese
84gj5tMd_gxn9_rZBLmEIw,China Garden Restaurant,Bryn Mawr,PA,3.0,Chinese
FOuKoFiRWDqV_asEJfDqDQ,Sky City Cafe,Indianapolis,IN,4.0,American
1JxSgUivApwcRYFnXw23cQ,Natura Cafe Nashville,Nashville,TN,3.0,American
J1pqZt0WWCL8cOt0eixBEw,Alvarez  Authentic Latin Food,Land O' Lakes,FL,4.5,Mexican
bRhnVTfuxDchyFguyDzuDQ,Queen Sushi,Glenside,PA,3.5,Chinese
ZYlDRSuhC-97FyqsPg1KCA,Pacos Tacos Metairie,Metairie,LA,4.5,Mexican
_ReMedGR8eDM5AgdRK0jCw,Shorty's Breakfast & Gourmet Deli,Clearwater,FL,4.5,American
__Jhyl5p8bfnnYOGjwPtsg,Al-Sham Restaurant,Boise,ID,4.0,Mediterranean
qt1o4H9O9lBwqf3K7GGFag,Jungle Bills Tiki Grill,Clearwater,FL,4.5,American
v5T1Q21TT1_S_aY_G8Mf-g,Mr. Baja Fish,Tucson,AZ,4.0,Mexican
Y70T1eClNnw_PlBkr1IHqg,Panda Express,Tucson,AZ,1.5,Chinese
N-CBZKO37y_WSUN7ZMNGkg,Taqueria El Pastorcito,Santa Barbara,CA,4.0,Mexican
TghRoAMx43V-9l7mH-SENg,Crabby Bills Clearwater Beach,Clearwater Beach,FL,3.5,American
sfbg2kxnvKpmlIuCUas5TA,Lucky Wok Restaurant,Philadelphia,PA,2.5,Chinese
Gg_9lJOk0I8HDOw-Vj8P5Q,Café Zupas,Boise,ID,3.0,American
pym7c6ZFEtmoH16xN2ApBg,Katie's Restaurant & Bar,New Orleans,LA,4.5,American
EjFp57Nd4bVgb5GNn-XnuA,Tokyo,Tampa,FL,3.5,Chinese
9dGzGbNKLMP0_wOqI5GffQ,Jasmine Thai,Brandon,FL,4.0,Thai
GoX9xsurR2_UNsJTzZVkjQ,Eggroll Queen Cafe,Chalfont,PA,4.0,Vietnamese
AmnnsJq4Pz1jJUFzHwtsOA,Chipotle Mexican Grill,Indianapolis,IN,3.0,Mexican
9PJUTMsQQ48F-rDLwvu30w,Noble Hops,Tucson,AZ,3.0,American
GTHXxbPypn7uWVQynK10sQ,Ruggieri's Pizza and More,Reno,NV,3.0,Italian
5mgI6ZNWbWICn84OiRpczQ,Roundabout Market And Bistro,Reno,NV,4.0,Italian
nTZuJSfwCoNOyA1yS3rbOQ,The Silver Bough,Santa Barbara,CA,4.5,American
5AOkxsg6UJQ_CoJTMBDUmQ,Ralph's on the Park,New Orleans,LA,4.0,American
CS_GzUYlEPa6QHTRY224wQ,LongHorn Steakhouse,Norristown,PA,3.5,American
a7_KZUJknqRA4DHQ3j9ofA,Slowdown Grillpub,Aston,PA,3.0,American
7enJKZ9W2Vkq62ryK28taQ,Brenda's On the Causeway,Dunedin,FL,4.0,American
gABEjWGwhojrub_tXqE2uw,Global Quesadilla Company,Chesterfield,MO,3.5,American
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,Philadelphia,PA,3.5,American
S6f2zH9m5FbQ-CQlbX8TAw,Muscle Maker Grill,Woodbury Heights,NJ,3.0,American
Y2jDVmMpRzQRg6HkNvQc8g,Smyrna Cafe,Smyrna,TN,4.0,American
lsGZzXIJbjrWtcFGLAW5sw,AM@FM,Nashville,TN,4.0,American
Bt7NBqA31uOI4H_hvasLLg,HORN'S EATERY,New Orleans,LA,4.0,American
UNRqCfwvvcU7jdbvExbhDg,The Grog Grill,Bryn Mawr,PA,3.5,American
5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,Philadelphia,PA,2.5,American
IDGg4Ax0iMYBtSKRP0tBbg,Germantown Pizza,Philadelphia,PA,3.0,Italian
Ims_IgNKoDts2FdFNROQJQ,Los Machetes Authentic Mexican Restaurant,Prospect Park,PA,4.0,Mexican
c6GTImF01z981_BNJIye2g,Chef JJ's Back Yard,Indianapolis,IN,4.5,American
7J81xJFlMM244_f05k2egw,Hammerheads Bar & Grille,Philadelphia,PA,2.5,American
ucUWdlN_j1xqq2h8Ul6Z5w,Billy Bob's,Harvey,LA,1.5,American
MiMRlsXOpHJMSTDAuw8s1w,Su’s Bowl,Isla Vista,CA,3.5,Chinese
V4lqQdll3_TAEtkrHDYbAA,Italia Pizza & Pasta,Goleta,CA,3.5,Italian
lkJki8fwC_RX9819nzfkCA,Supremos,Willingboro Township,NJ,3.0,Italian
0z-unL2UdJn40PYiou2bnQ,Manny's Sicilia Pizza,Palmyra,NJ,3.5,Italian
pQ0WQwBPdpngQi_HdPYIag,Thai Thanee,Abington,PA,4.0,Thai
Tl24lMv2aCuLs4u45NquJQ,Lamberti's Tutti Toscani,Cherry Hill,NJ,4.5,Italian
9XkgYvXhYibe85V6mNE_TQ,Winners Bar and Grill Nashville,Nashville,TN,3.0,American
47PQER5Q4OVmQhVZGE5nJg,Mexico Tipico,Lebanon,IL,4.5,Mexican
DW4ST1K1QWMangu5pUROSQ,Pop Inn,Chalfont,PA,3.5,Mexican
5fqP38clcV-paOJL74SuVA,Submarine Gyro Town,Tampa,FL,3.5,Greek
aG8XkIE_TMkr_QKSfaFBBg,Café Aqui,Tucson,AZ,5.0,Spanish
oBhJuukGRqPVvYBfTkhuZA,Square 1682,Philadelphia,PA,3.5,American
6NEUgs0UGi-sHKYFH7T-bA,Taqueria La Calpeña,Camden,NJ,4.5,Mexican
zoAZydP_v380Yydf-2u3hw,The Mobile Bistro,Tucson,AZ,5.0,American
7czFDmcXhqzcqvUnenNg6w,Cini,Saint Louis,MO,3.0,Italian
eL673KqwAGpJQ4z-MAaZ7Q,Kokoro Ramen,Cherry Hill,NJ,4.5,Japanese
8MWOCQFGPLcKeyDqdoriDA,Garavelli's,Saint Louis,MO,4.0,American
04UD14gamNjLY0IDYVhHJg,Dmitri's,Philadelphia,PA,4.0,Greek
6kAXOzE7fqaBZINQV_-_mg,Kien Giang,Nashville,TN,3.5,Vietnamese
WO5nr-4sjVs506BdCLL0aA,Kuchi Sushi & Hibachi,Tampa,FL,4.0,Japanese
lTVHJAvtFQbQb6cPstEXyA,China Bowl & State Street Cafe,Santa Barbara,CA,2.0,Chinese
JYDd5sgn18DqDnTnq_tBRQ,Las Trojes Mexican Restaurant,Sparks,NV,3.0,Mexican
14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,Philadelphia,PA,4.0,Vietnamese
jlgi2sLx5i6_t4mcODJW7A,Redemption,New Orleans,LA,3.0,French
k4gi0CDSas1glukpWHtoFg,The Flying Bridge,St. Pete Beach,FL,3.5,American
cljHYek6vHtqUgUsnJBqmA,Pomme Cafe & Wine Bar,Saint Louis,MO,3.5,French
42IIF87kg1Ay4AeS6r9SOQ,Pizza Hut,Indianapolis,IN,2.0,Italian
NAbdYpm3Hn_XnhSQftsJNA,Wow Bao,Sparks,NV,2.0,Chinese
QExWORi8kxwQGdXlFXRc-Q,Frank's Diner,Hudson,FL,3.0,American
ewhGlOAo3GYriPFnLV004g,China Star,Saint Petersburg,FL,3.0,Chinese
aq26RY75PlTNsviW6wUC9A,Hooters,Tucson,AZ,3.5,American
VenhDgh9fRrh9c0Xq0LacQ,66 Q-pot,Pinellas Park,FL,4.0,Korean
-zsvmEbkd-K9K2DAAKqiEQ,Salty's Island Bar & Grille,Clearwater Beach,FL,4.0,Mexican
1CRaUspmxoegNBUnLkBAyA,Li Chinese Reaturant,Swansea,IL,3.0,Chinese
hn3Rg2JrhQoDJBEhrpuwWg,Granite City Food & Brewery,Franklin,TN,3.5,American
71q2UD1A7KL2q4AA8mPobQ,Urban Eats,Saint Louis,MO,4.0,American
g4KzJc8y7BhW66ieNIwJEA,The Old Spaghetti Factory,Nashville,TN,3.0,Italian
YgMZm_alGFUeQO4hz9X9VA,Earl's New American,New Hope,PA,3.5,American
ScamTi0JLrr9in8SwiJ4nw,Steak N' Shake,Indianapolis,IN,2.0,American
_4VrDSmqabnuqwaQlOI6-w,IHOP,Florissant,MO,2.5,American
m1EGAIfFEN9nG2_bJqnAcQ,Sushi Minato,Reno,NV,4.0,Japanese
5XXFFeHDa-lb-OcXGDKXpg,Bartaco,King of Prussia,PA,4.5,Mexican
4ib9kGHlwqWPalWjh-dZhQ,Yama-Taiyo Japanese Cuisine & Sushi Bar,Palm Harbor,FL,4.0,Japanese
5R6YO6K9PkthkTbXqV9slQ,Sakura Japanese Restaurant,Wilmington,DE,4.0,Japanese
-TRXiliBZ2O2_BKyKQ32HA,Gyro Shack,Boise,ID,4.0,Greek
uxJRSGuOpTv4g7U7gWANyw,Pizza Hut,Clearwater,FL,3.0,Italian
wn1rS1Ga9xZ1BIMffnJW5A,Applebee's Grill + Bar,Sicklerville,NJ,2.5,American
aFOXqgKSeSCvq4UU0rPdHA,El Manjar,Tampa,FL,4.0,American
